geo_level,geo_code,area,workerssex,workers,total,geo_version
district,508,Urban,Female,Non-workers available for work,4550,2011
district,509,Rural,Female,Non-workers available for work,22578,2011
district,509,Urban,Female,Non-workers available for work,18958,2011
district,510,Rural,Female,Non-workers available for work,23152,2011
district,510,Urban,Female,Non-workers available for work,11119,2011
district,511,Rural,Female,Non-workers available for work,23234,2011
district,511,Urban,Female,Non-workers available for work,16374,2011
district,512,Rural,Female,Non-workers available for work,6731,2011
district,512,Urban,Female,Non-workers available for work,2137,2011
district,513,Rural,Female,Non-workers available for work,8130,2011
district,513,Urban,Female,Non-workers available for work,9000,2011
district,514,Rural,Female,Non-workers available for work,8105,2011
district,514,Urban,Female,Non-workers available for work,5486,2011
district,515,Rural,Female,Non-workers available for work,10754,2011
district,515,Urban,Female,Non-workers available for work,23916,2011
district,516,Rural,Female,Non-workers available for work,20310,2011
district,516,Urban,Female,Non-workers available for work,36683,2011
district,517,Rural,Female,Non-workers available for work,45769,2011
district,517,Urban,Female,Non-workers available for work,119607,2011
district,518,Rural,Female,Non-workers available for work,0,2011
district,518,Urban,Female,Non-workers available for work,135725,2011
district,519,Rural,Female,Non-workers available for work,0,2011
district,519,Urban,Female,Non-workers available for work,51925,2011
district,520,Rural,Female,Non-workers available for work,34628,2011
district,520,Urban,Female,Non-workers available for work,17540,2011
district,521,Rural,Female,Non-workers available for work,39901,2011
district,521,Urban,Female,Non-workers available for work,81546,2011
district,522,Rural,Female,Non-workers available for work,31900,2011
district,522,Urban,Female,Non-workers available for work,13854,2011
district,523,Rural,Female,Non-workers available for work,13253,2011
district,523,Urban,Female,Non-workers available for work,9267,2011
district,524,Rural,Female,Non-workers available for work,13148,2011
district,524,Urban,Female,Non-workers available for work,7822,2011
district,525,Rural,Female,Non-workers available for work,16777,2011
district,525,Urban,Female,Non-workers available for work,6604,2011
district,526,Rural,Female,Non-workers available for work,25980,2011
district,526,Urban,Female,Non-workers available for work,20889,2011
district,527,Rural,Female,Non-workers available for work,33299,2011
district,527,Urban,Female,Non-workers available for work,10651,2011
district,528,Rural,Female,Non-workers available for work,22308,2011
district,528,Urban,Female,Non-workers available for work,5329,2011
district,529,Rural,Female,Non-workers available for work,24341,2011
district,529,Urban,Female,Non-workers available for work,3853,2011
district,530,Rural,Female,Non-workers available for work,30994,2011
district,530,Urban,Female,Non-workers available for work,15990,2011
district,531,Rural,Female,Non-workers available for work,24973,2011
district,531,Urban,Female,Non-workers available for work,10931,2011
district,532,Rural,Female,Non-workers available for work,35617,2011
district,532,Urban,Female,Non-workers available for work,27427,2011
district,533,Rural,Female,Non-workers available for work,26418,2011
district,533,Urban,Female,Non-workers available for work,16689,2011
district,534,Rural,Female,Non-workers available for work,39236,2011
district,534,Urban,Female,Non-workers available for work,25287,2011
district,535,Rural,Female,Non-workers available for work,35417,2011
district,535,Urban,Female,Non-workers available for work,23348,2011
district,536,Rural,Female,Non-workers available for work,0,2011
district,536,Urban,Female,Non-workers available for work,147949,2011
district,537,Rural,Female,Non-workers available for work,27547,2011
district,537,Urban,Female,Non-workers available for work,100401,2011
district,538,Rural,Female,Non-workers available for work,41408,2011
district,538,Urban,Female,Non-workers available for work,17634,2011
district,539,Rural,Female,Non-workers available for work,39596,2011
district,539,Urban,Female,Non-workers available for work,22050,2011
district,540,Rural,Female,Non-workers available for work,33155,2011
district,540,Urban,Female,Non-workers available for work,32527,2011
district,541,Rural,Female,Non-workers available for work,26525,2011
district,541,Urban,Female,Non-workers available for work,20392,2011
district,542,Rural,Female,Non-workers available for work,64525,2011
district,542,Urban,Female,Non-workers available for work,15578,2011
district,543,Rural,Female,Non-workers available for work,32951,2011
district,543,Urban,Female,Non-workers available for work,19204,2011
district,544,Rural,Female,Non-workers available for work,52946,2011
district,544,Urban,Female,Non-workers available for work,66594,2011
district,545,Rural,Female,Non-workers available for work,80613,2011
district,545,Urban,Female,Non-workers available for work,35921,2011
district,546,Rural,Female,Non-workers available for work,48513,2011
district,546,Urban,Female,Non-workers available for work,18328,2011
district,547,Rural,Female,Non-workers available for work,40556,2011
district,547,Urban,Female,Non-workers available for work,46638,2011
district,548,Rural,Female,Non-workers available for work,33603,2011
district,548,Urban,Female,Non-workers available for work,37687,2011
district,549,Rural,Female,Non-workers available for work,31665,2011
district,549,Urban,Female,Non-workers available for work,15131,2011
district,550,Rural,Female,Non-workers available for work,36616,2011
district,550,Urban,Female,Non-workers available for work,27563,2011
district,551,Rural,Female,Non-workers available for work,30855,2011
district,551,Urban,Female,Non-workers available for work,24656,2011
district,552,Rural,Female,Non-workers available for work,31724,2011
district,552,Urban,Female,Non-workers available for work,25584,2011
district,553,Rural,Female,Non-workers available for work,37490,2011
district,553,Urban,Female,Non-workers available for work,28140,2011
district,554,Rural,Female,Non-workers available for work,44087,2011
district,554,Urban,Female,Non-workers available for work,32062,2011
district,555,Rural,Female,Non-workers available for work,38167,2011
district,555,Urban,Female,Non-workers available for work,17868,2011
district,556,Rural,Female,Non-workers available for work,11974,2011
district,556,Urban,Female,Non-workers available for work,10098,2011
district,557,Rural,Female,Non-workers available for work,18039,2011
district,557,Urban,Female,Non-workers available for work,9997,2011
district,558,Rural,Female,Non-workers available for work,18583,2011
district,558,Urban,Female,Non-workers available for work,10296,2011
district,559,Rural,Female,Non-workers available for work,14879,2011
district,559,Urban,Female,Non-workers available for work,11421,2011
district,560,Rural,Female,Non-workers available for work,11946,2011
district,560,Urban,Female,Non-workers available for work,4447,2011
district,561,Rural,Female,Non-workers available for work,6692,2011
district,561,Urban,Female,Non-workers available for work,6968,2011
district,562,Rural,Female,Non-workers available for work,7439,2011
district,562,Urban,Female,Non-workers available for work,19500,2011
district,563,Rural,Female,Non-workers available for work,20942,2011
district,563,Urban,Female,Non-workers available for work,11411,2011
district,564,Rural,Female,Non-workers available for work,14492,2011
district,564,Urban,Female,Non-workers available for work,6404,2011
district,565,Rural,Female,Non-workers available for work,13185,2011
district,565,Urban,Female,Non-workers available for work,16080,2011
district,566,Rural,Female,Non-workers available for work,18112,2011
district,566,Urban,Female,Non-workers available for work,9289,2011
district,567,Rural,Female,Non-workers available for work,20789,2011
district,567,Urban,Female,Non-workers available for work,12397,2011
district,568,Rural,Female,Non-workers available for work,16131,2011
district,568,Urban,Female,Non-workers available for work,12915,2011
district,569,Rural,Female,Non-workers available for work,12790,2011
district,569,Urban,Female,Non-workers available for work,5076,2011
district,570,Rural,Female,Non-workers available for work,14232,2011
district,570,Urban,Female,Non-workers available for work,5163,2011
district,571,Rural,Female,Non-workers available for work,28512,2011
district,571,Urban,Female,Non-workers available for work,12781,2011
district,572,Rural,Female,Non-workers available for work,16782,2011
district,572,Urban,Female,Non-workers available for work,168611,2011
