,STATE NAME,DISTRICT NAME,POPULATION,MALES,FEMALES,GROWTH  1991   2001,RURAL,URBAN,SCHEDULED CASTE POPULATION,PERCENTAGE   SC TO TOTAL,NUMBER OF HOUSEHOLDS,HOUSEHOLD SIZE  PER HOUSEHOLD,SEX RATIO  FEMALES PER 1000 MALES,SEX RATIO  0 6 YEARS,SCHEDULED TRIBE POPULATION,PERCENTAGE TO TOTAL POPULATION  ST,PERSONS  LITERATE,MALES  LITERATE,FEMALES  LITERATE,PERSONS  LITERACY RATE,MALES  LITERATACY RATE,FEMALES  LITERACY RATE,TOTAL EDUCATED,DATA WITHOUT LEVEL,BELOW PRIMARY,PRIMARY,MIDDLE,MATRIC HIGHER SECONDARY DIPLOMA,GRADUATE AND ABOVE,X0   4 YEARS,X5   14 YEARS,X15   59 YEARS,X60 YEARS AND ABOVE  INCL  A N S,TOTAL WORKERS,MAIN WORKERS,MARGINAL WORKERS,NON WORKERS,SC 1 NAME,SC 1 POPULATION,SC 2 NAME,SC 2 POPULATION,SC 3 NAME,SC 3 POPULATION,RELIGEON 1 NAME,RELIGEON 1 POPULATION,RELIGEON 2 NAME,RELIGEON 2 POPULATION,RELIGEON 3 NAME,RELIGEON 3 POPULATION,ST 1 NAME,ST 1 POPULATION,ST 2 NAME,ST 2 POPULATION,ST 3 NAME,ST 3 POPULATION,IMP TOWN 1 NAME,IMP TOWN 1 POPULATION,IMP TOWN 2 NAME,IMP TOWN 2 POPULATION,IMP TOWN 3 NAME,IMP TOWN 3 POPULATION,TOTAL INHABITED VILLAGES,DRINKING WATER FACILITIES,SAFE DRINKING WATER,ELECTRICITY  POWER SUPPLY,ELECTRICITY  DOMESTIC,ELECTRICITY  AGRICULTURE,PRIMARY SCHOOL,MIDDLE SCHOOLS,SECONDARY SR SECONDARY SCHOOLS,COLLEGE,MEDICAL FACILITY,PRIMARY HEALTH CENTRE,PRIMARY HEALTH SUB CENTRE,POST  TELEGRAPH AND TELEPHONE FACILITY,BUS SERVICES,PAVED APPROACH ROAD,MUD APPROACH ROAD,PERMANENT HOUSE,SEMI PERMANENT HOUSE,TEMPORARY HOUSE,YEAR
469,TAMIL NADU,TIRUCHIRAPPALLI,2418366,1208534,1209832,8.76,1279204.0,NA,NA,NA,569487.0,4.0,1001.0,954.0,18912,0.78,1673478,926354,747124,77.9,86.55,69.31,1673478.0,42706.0,252645.0,465480.0,310766.0,471671.0,130165.0,192160.0,436087.0,1564062.0,226057.0,1064521,927788,136733,1353845,NA,209787.0,NA,115533.0,NA,47671.0,NA,2040968,NA,218033,NA,156345,1.Malayali,11562,2.Kondareddis,3117,3.Kattunayakan,1662,NA,752066.0,NA,35770.0,(TP),35428.0,439.0,436.0,435.0,436.0,120,114,420.0,252,143,8,259,42,66,408.0,397,428,286,59.9,15.6,24.5,2001
470,TAMIL NADU,PERAMBALUR,493646,246141,247505,7.97,414426.0,NA,NA,NA,121176.0,4.0,1006.0,936.0,3307,0.67,286197,167406,118791,66.07,77.89,54.43,286197.0,12020.0,57450.0,92945.0,51152.0,61172.0,11449.0,43517.0,96245.0,307795.0,46089.0,265707,222600,43107,227939,1.Paraiyan etc.,101550.0,2.Pallan,22304.0,3.Adi Dravida,11108.0,1.Hindus,460058,2.Muslims,24778,3.Christians,8412,1.Malayali,1487,2.Kondareddis,661,3.Irular,370,1.Perambalur (TP),37631.0,2.Arumbavur (TP),11695.0,3.Kurumbalur (TP),11126.0,143.0,143.0,143.0,143.0,NA,NA,137.0,81,56,2,110,15,84,135.0,143,143,122,48.4,12.8,38.7,2001
471,TAMIL NADU,ARIYALUR,695524,346763,348761,9.06,616539.0,NA,NA,NA,165569.0,4.0,1006.0,948.0,8529,1.23,388605,232385,156220,64.08,77.19,51.15,388605.0,15629.0,77585.0,126949.0,69827.0,83915.0,14700.0,64099.0,135306.0,431364.0,64755.0,345891,251606,94285,349633,1.Paraiyan etc.,109782.0,2.Adi Dravida,28154.0,3.Chakkiliyan,4216.0,1.Hindus,650988,2.Christians,36261,3.Muslims,7638,1.Irular,8201,2.Malakkuravan,195,3.Malai Arayan,48,1.Jayankondam (TP),31268.0,2.Ariyalur (TP),27822.0,3.Udayarpalayam (TP),11320.0,188.0,187.0,187.0,187.0,35,35,187.0,119,78,NA,132,31,69,183.0,182,183,182,36.0,12.5,51.4,2001
472,TAMIL NADU,CUDDALORE,2285395,1150908,1134487,7.43,1531034.0,NA,NA,NA,511400.0,4.0,986.0,956.0,11773,0.52,1420488,820726,599762,71.01,81.64,60.27,1420488.0,84550.0,231057.0,429640.0,265802.0,342720.0,66697.0,204146.0,450959.0,1442112.0,188178.0,973066,729764,243302,1312329,1.Adi Dravida,604042.0,2.Arunthathiyar,13663.0,3.Paraiyan etc.,4943.0,1.Hindus,2105292,2.Muslims,102508,3.Christians,73611,1.Irular,5940,2.Kattunayakan,2177,3.Malakkuravan,1826,1.Cuddalore (M),158634.0,2.Neyveli (TS),127552.0,3.Virudhachalam (M),60164.0,807.0,807.0,807.0,806.0,405,351,741.0,278,147,4,605,62,203,806.0,766,788,147,42.4,11.0,46.6,2001
473,TAMIL NADU,NAGAPATTINAM,1488839,739074,749765,7.95,1158557.0,NA,NA,NA,343613.0,4.0,1014.0,963.0,3420,0.23,996580,548142,448438,76.34,84.89,67.96,996580.0,143622.0,157430.0,301142.0,183516.0,182133.0,28731.0,129910.0,289942.0,927225.0,141762.0,586734,468754,117980,902105,1.Adi Dravida,239809.0,2.Paraiyan etc.,107579.0,3.Pallan,77750.0,1.Hindus,1328144,2.Muslims,112753,3.Christians,45780,1.Kattunayakan,1467,2.Malakkuravan,851,3.Irular,310,1.Nagapattinam (M),93148.0,2.Mayiladuthurai (M),84505.0,3.Sirkali (M),32228.0,487.0,487.0,487.0,486.0,63,54,466.0,227,121,4,485,39,198,460.0,434,457,170,38.4,13.9,47.6,2001
474,TAMIL NADU,THIRUVARUR,1169474,580784,588690,5.92,932231.0,NA,NA,NA,275395.0,4.0,1014.0,970.0,2673,0.23,788302,435421,352881,76.58,85.43,67.9,788302.0,58345.0,125555.0,257964.0,160095.0,164666.0,21672.0,99565.0,221177.0,747013.0,101719.0,491003,386956,104047,678471,1.Pallan,184873.0,2.Paraiyan etc.,168823.0,3.Adi Dravida,14335.0,1.Hindus,1052373,2.Muslims,83243,3.Christians,31621,1.Kattunayakan,1495,2.Adiyan,418,3.Malakkuravan,354,1.Mannargudi (M),61478.0,2.Thiruvarur (M),56341.0,3.Kuthanallur (M),22995.0,541.0,541.0,541.0,540.0,11,11,500.0,197,106,3,539,58,134,475.0,446,526,206,37.2,13.4,49.4,2001
475,TAMIL NADU,THANJAVUR,2216138,1096638,1119500,7.38,1467577.0,NA,NA,NA,501890.0,4.0,1021.0,959.0,3641,0.16,1476256,814354,661902,75.45,84.47,66.7,1476256.0,376191.0,192810.0,366755.0,239997.0,251526.0,48964.0,185494.0,411848.0,1420923.0,197873.0,897123,750032,147091,1319015,1.Paraiyan etc.,209903.0,2.Pallan,131469.0,3.Adi Dravida,37438.0,1.Hindus,1925677,2.Muslims,163286,3.Christians,124945,1.Kattunayakan,1722,2.Malakkuravan,654,3.Irular,435,1.Thanjavur (M),215314.0,2.Kumbakonam (M),139954.0,3.Pattukkottai (M),65533.0,785.0,777.0,777.0,777.0,54,54,690.0,303,149,11,770,55,236,682.0,721,772,44,44.0,15.6,40.4,2001
476,TAMIL NADU,PUDUKKOTTAI,1459601,724300,735301,9.43,1211217.0,NA,NA,NA,311567.0,5.0,1015.0,955.0,792,0.05,907376,520281,387095,71.12,82.55,59.97,907376.0,137241.0,160851.0,274368.0,150638.0,160456.0,23817.0,133540.0,281062.0,919007.0,125992.0,678289,530282,148007,781312,1.Paraiyan etc.,125066.0,2.Pallan,94169.0,3.Adi Dravida,17974.0,1.Hindus,1294101,2.Muslims,97723,3.Christians,66432,1.Kattunayakan,334,2.Adiyan,113,3.Malakkuravan,110,1.Pudukkottai (M),109217.0,2.Aranthangi (M),34134.0,3.Pudukkottai (CT),17607.0,736.0,735.0,734.0,735.0,165,141,615.0,260,164,5,587,61,163,585.0,603,657,183,46.8,19.4,33.8,2001
477,TAMIL NADU,SIVAGANGA,1155356,566947,588409,4.32,829272.0,NA,NA,NA,267888.0,4.0,1038.0,952.0,1083,0.09,738000,414755,323245,72.18,83.14,61.74,738000.0,36875.0,114524.0,234589.0,150263.0,165137.0,36606.0,93911.0,216856.0,721268.0,123321.0,513502,408015,105487,641854,1.Pallan,95008.0,2.Paraiyan etc.,72775.0,3.Chakkiliyan,10151.0,1.Hindus,1026580,2.Christians,67739,3.Muslims,59642,1.Kattunayakan,641,2.Malakkuravan,149,3.Malai Vedan,83,1.Karaikkudi (M),86596.0,2.Devakottai (M),40497.0,3.Sivaganga (M),40220.0,511.0,511.0,510.0,511.0,173,121,456.0,207,150,12,375,41,182,483.0,472,499,477,57.6,26.5,15.8,2001
478,TAMIL NADU,MADURAI,2578201,1303363,1274838,6.75,1134025.0,NA,NA,NA,613475.0,4.0,978.0,925.0,5972,0.23,1776654,991010,785644,77.82,86.17,69.35,1776654.0,353224.0,239962.0,461505.0,291362.0,347664.0,82913.0,208330.0,469338.0,1643056.0,257477.0,1088543,949545,138998,1489658,1.Paraiyan etc.,124132.0,2.Pallan,124064.0,3.Chakkiliyan,59373.0,1.Hindus,2351019,2.Muslims,137443,3.Christians,86352,1.Kattunayakan,2770,2.Malai Vedan,2216,3.Malai Pandaram,200,1.Madurai (M Corp.),928869.0,2.Avaniapuram (TP),53006.0,3.Thirumangalam (M),43631.0,550.0,550.0,550.0,550.0,131,116,464.0,191,142,15,403,39,282,516.0,475,521,438,68.1,19.7,12.2,2001
479,TAMIL NADU,THENI,1093950,552986,540964,4.33,502109.0,NA,NA,NA,272033.0,4.0,978.0,890.0,1686,0.15,692797,398150,294647,71.58,81.88,61.19,692797.0,204681.0,106682.0,167050.0,101583.0,96051.0,16747.0,88642.0,210185.0,688209.0,106914.0,520280,473708,46572,573670,1.Pallan,90962.0,2.Paraiyan etc.,53512.0,3.Chakkiliyan,53133.0,1.Hindus,1011456,2.Muslims,48066,3.Christians,33830,1.Palliyar,443,2.Kattunayakan,259,3.Malai Vedan,239,1.Theni Allinagaram (M),85498.0,2.Bodinayakanur (M),73410.0,3.Kambam (M),58891.0,81.0,79.0,78.0,81.0,4,3,78.0,64,61,3,76,21,69,80.0,78,79,80,61.9,25.9,12.2,2001
480,TAMIL NADU,VIRUDHUNAGAR,1751301,870376,880925,11.92,973956.0,NA,NA,NA,447889.0,4.0,1012.0,958.0,2357,0.13,1136574,641062,495512,73.7,83.96,63.64,1136574.0,227942.0,195093.0,337849.0,163100.0,178755.0,33822.0,148593.0,328820.0,1109907.0,163981.0,881803,802521,79282,869498,1.Pallan,193684.0,2.Paraiyan etc.,68307.0,3.Chakkiliyan,38069.0,1.Hindus,1637939,2.Christians,68295,3.Muslims,43309,1.Kattunayakan,1706,2.Malakkuravan,283,3.Palliyar,243,1.Rajapalayam (M),122307.0,2.Aruppukkottai (M),84029.0,3.Srivilliputhur (M),73183.0,501.0,484.0,484.0,484.0,64,50,440.0,161,140,8,232,46,103,430.0,370,449,352,66.8,24.6,8.6,2001
481,TAMIL NADU,RAMANATHAPURAM,1187604,583376,604228,5.73,885210.0,NA,NA,NA,266200.0,4.0,1036.0,963.0,1078,0.09,757344,421041,336303,72.96,83.01,63.36,757344.0,28176.0,146470.0,266602.0,141011.0,147902.0,27178.0,106318.0,242234.0,732834.0,106218.0,520573,433443,87130,667031,1.Pallan,161971.0,2.Chakkiliyan,22113.0,3.Paraiyan etc.,16921.0,1.Hindus,928090,2.Muslims,174079,3.Christians,84092,1.Kattunayakan,933,2.Malai Pandaram,56,3.Malayekandi,30,1.Paramakudi (M),84321.0,2.Ramanathapuram (M),62050.0,3.Rameswaram (TP),37968.0,385.0,356.0,354.0,352.0,179,83,326.0,140,92,20,137,43,30,215.0,309,309,293,49.9,32.0,18.1,2001
482,TAMIL NADU,THOOTHUKKUDI,1572273,766823,805450,7.54,907500.0,NA,NA,NA,382260.0,4.0,1050.0,952.0,3494,0.22,1131406,593868,537538,81.52,88.32,75.13,1131406.0,150539.0,188588.0,363353.0,195377.0,189290.0,44251.0,127967.0,303914.0,978661.0,161731.0,678811,588596,90215,893462,1.Pallan,182682.0,2.Paraiyan etc.,54493.0,3.Chakkiliyan,15903.0,1.Hindus,1235498,2.Christians,262718,3.Muslims,72875,1.Kattunayakan,2709,2.Malai Vedan,144,3.Kaniyan etc.,135,1.Thoothukkudi (M),216054.0,2.Kovilpatti (M),87450.0,3.Kayalpattinam (TP),32664.0,426.0,424.0,423.0,421.0,113,53,413.0,210,125,12,421,50,164,420.0,377,403,130,60.4,26.1,13.4,2001
483,TAMIL NADU,TIRUNELVELI,2723988,1333939,1390049,11.97,1415742.0,NA,NA,NA,661944.0,4.0,1042.0,956.0,8358,0.31,1829064,997278,831786,76.09,85.21,67.43,1829064.0,172218.0,328745.0,626456.0,324891.0,314809.0,61913.0,222302.0,519540.0,1711341.0,270805.0,1281117,1120752,160365,1442871,1.Pallan,293000.0,2.Paraiyan etc.,92306.0,3.Adi Dravida,32059.0,1.Hindus,2172815,2.Christians,296578,3.Muslims,252235,1.Kattunayakan,4657,2.Malakkuravan,1294,3.Kondareddis,939,1.Tirunelveli (M.Corp.),411831.0,2.Kadayanallur (M),75612.0,3.Tenkasi (M),63432.0,448.0,445.0,445.0,442.0,55,47,417.0,251,168,17,391,58,194,430.0,385,424,274,62.8,28.9,8.3,2001
484,TAMIL NADU,KANNIYAKUMARI,1676034,832269,843765,4.34,582107.0,NA,NA,NA,376499.0,4.0,1014.0,968.0,5443,0.32,1308322,668667,639655,87.55,90.37,84.79,1308322.0,159304.0,203021.0,338217.0,206633.0,332651.0,68484.0,130633.0,287833.0,1089659.0,167909.0,548056,454378,93678,1127978,1.Paraiyan etc.,35690.0,2.Vannan,5332.0,3.Pallan,3694.0,1.Hindus,859307,2.Christians,745406,3.Muslims,70360,1.Kanikaran etc.,3136,2.Kattunayakan,861,3.Kaniyan etc.,549,1.Nagercoil (M),208179.0,2.Kollankodu (TP),34425.0,3.Kolachal (M),23787.0,69.0,69.0,69.0,67.0,7,1,61.0,55,65,9,62,14,56,64.0,66,66,69,49.4,35.4,15.2,2001
485,TRIPURA,WEST TRIPURA,1532982,785579,747403,18.29,1122915.0,NA,NA,NA,321777.0,5.0,951.0,967.0,387081,25.25,1035378,581523,453855,77.26,84.58,69.55,1035378.0,11270.0,299223.0,326328.0,212458.0,124022.0,61995.0,129668.0,361712.0,924952.0,116650.0,534348,436870,97478,998634,1.Namasudra,127502.0,2.Mahisyadas,52505.0,3.Jalia Kaibarta,52105.0,1.Hindus,1373556,2.Muslims,127017,3.Christians,29087,1.Tripura etc.,334587,2.Jamatia,12365,3.Halam,11287,1.Agartala MCl,189998.0,2.Badharghat CT,47713.0,3.Jogendranagar CT,34850.0,275.0,274.0,271.0,248.0,174,NA,275.0,221,217,2,219,35,28,226.0,180,245,274,13.7,56.1,30.1,2001
486,TRIPURA,SOUTH TRIPURA,767440,394605,372835,6.1,713293.0,NA,NA,NA,164207.0,5.0,945.0,960.0,289519,37.73,459502,267091,192411,69.9,78.91,60.33,459502.0,7824.0,163268.0,144445.0,86398.0,38584.0,18952.0,74350.0,190002.0,445891.0,57197.0,303694,226467,77227,463746,1.Namasudra,43419.0,2.Mahisyadas,41454.0,3.Dhoba,17480.0,1.Hindus,660641,2.Buddhists,42957,3.Muslims,38999,1.Tripura etc.,105333,2.Jamatia,59918,3.Riang,49698,1.Udaipur NP,21758.0,2.Belonia NP,15760.0,3.Amarpur NP,10861.0,269.0,269.0,269.0,246.0,129,34,264.0,190,167,3,180,35,23,179.0,167,221,269,4.6,45.3,50.0,2001
487,TRIPURA,DHALAI,307868,159095,148773,10.79,289001.0,NA,NA,NA,62085.0,5.0,935.0,964.0,166326,54.03,158397,94528,63869,60.93,70.17,50.99,158397.0,2900.0,55253.0,52169.0,28224.0,15189.0,4660.0,31818.0,81419.0,173895.0,20736.0,126761,92570,34191,181107,1.Jalia Kaibarta,19162.0,2.Namasudra,13365.0,3.Mali,4677.0,1.Hindus,257834,2.Buddhists,28180,3.Christians,14848,1.Tripura etc.,85299,2.Riang,32151,3.Chakma,23942,1.Kanchanpur CT,7679.0,2.Ambassa CT,6045.0,3.Kamalpur NP,5143.0,148.0,148.0,147.0,108.0,47,8,138.0,69,52,NA,58,12,8,75.0,72,127,147,3.4,23.0,73.5,2001
488,TRIPURA,NORTH TRIPURA,590913,302946,287967,26.44,528244.0,NA,NA,NA,116265.0,5.0,951.0,969.0,150500,25.47,368822,207565,161257,72.99,79.99,65.6,368822.0,5818.0,130341.0,118853.0,61657.0,37898.0,14243.0,58624.0,147959.0,341559.0,42771.0,194758,156385,38373,396155,1.Mahisyadas,31022.0,2.Mali,22606.0,3.Namasudra,14137.0,1.Hindus,447279,2.Muslims,81843,3.Christians,34898,1.Riang,80279,2.Chakma,23926,3.Tripura etc.,18629,1.Dharmanagar NP,30790.0,2.Kailasahar NP,20286.0,3.Kumarghat NP,11593.0,166.0,166.0,157.0,156.0,85,NA,164.0,108,82,1,121,33,24,132.0,94,136,166,10.5,30.9,58.7,2001
489,UTTAR PRADESH,SAHARANPUR,2896863,1553322,1343541,23.35,2149291.0,NA,NA,NA,456015.0,6.0,865.0,871.0,498,0.02,1444013,897576,546437,61.22,70.91,50.0,1444013.0,83149.0,386438.0,378461.0,244946.0,259613.0,89275.0,359185.0,813777.0,1520958.0,202943.0,817528,692341,125187,2079335,1.Chamar etc.,546674.0,2.Balmiki,46063.0,3.Kori,20059.0,1.Hindus,1723226,2.Muslims,1132919,3.Sikhs,20693,1.Generic Tribes etc.,391,2.Buksa,68,3.Jaunsari,32,1.Saharanpur (MB),455754.0,2.Deoband (MB),81641.0,3.Gangoh (MB),53913.0,1264.0,1239.0,1238.0,1188.0,404,NA,995.0,285,97,4,606,29,80,742.0,344,1071,291,58.2,22.9,18.9,2001
490,UTTAR PRADESH,MUZAFFARNAGAR,3543362,1893832,1649530,24.61,2639480.0,NA,NA,NA,529134.0,7.0,871.0,859.0,87,0,1738529,1099632,638897,60.67,71.91,47.81,1738529.0,91426.0,452742.0,436539.0,322658.0,335119.0,99142.0,454634.0,1001500.0,1831324.0,255904.0,1173153,899536,273617,2370209,1.Chamar etc.,375600.0,2.Balmiki,58716.0,3.Kori,19006.0,1.Hindus,2151009,2.Muslims,1349629,3.Sikhs,18998,1.Generic Tribes etc.,84,2.Bhotia,3,3.All Scheduled Tribes,46,1.Muzaffarnagar (MB),316729.0,2.Shamli (MB),90055.0,3.Kairana (MB),73011.0,893.0,865.0,865.0,850.0,154,NA,794.0,286,121,22,506,52,73,700.0,359,817,231,48.7,41.6,9.6,2001
491,UTTAR PRADESH,BIJNOR,3131619,1651908,1479711,27.16,2370268.0,NA,NA,NA,482352.0,6.0,896.0,905.0,2427,0.08,1461119,913906,547213,58.08,68.78,46.1,1461119.0,69827.0,400328.0,391724.0,281969.0,239162.0,77545.0,410073.0,914349.0,1597062.0,210135.0,884481,708265,176216,2247138,1.Chamar etc.,571454.0,2.Balmiki,42135.0,3.Bhuyiar,18353.0,1.Hindus,1766391,2.Muslims,1306329,3.Sikhs,48725,1.Buksa,2378,2.Tharu,47,3.Generic Tribes etc.,2,1.Bijnor (MB),79346.0,2.Najibabad (MB),79025.0,3.Nagina (MB),71350.0,2148.0,2049.0,2048.0,1871.0,273,NA,1382.0,348,93,13,579,22,40,1340.0,344,1688,675,55.4,27.9,16.7,2001
492,UTTAR PRADESH,MORADABAD,3810983,2032302,1778681,26.45,2647292.0,NA,NA,NA,573063.0,7.0,875.0,911.0,304,0.01,1358935,893630,465305,44.75,54.91,33.01,1358935.0,66718.0,372713.0,324557.0,259962.0,242977.0,91876.0,513631.0,1143561.0,1926245.0,227546.0,1181996,993623,188373,2628987,1.Chamar etc.,468335.0,2.Balmiki,57442.0,3.Dhobi,27956.0,1.Hindus,2052014,2.Muslims,1735381,3.Christians,8832,1.Bhotia,160,2.Tharu,117,3.Generic Tribes etc.,10,1.Moradabad (M Corp.),641583.0,2.Sambhal (MB),182478.0,3.Chandausi (MB),103749.0,1559.0,1519.0,1519.0,1134.0,520,NA,1246.0,261,113,8,502,26,62,666.0,209,1090,776,44.9,36.7,18.4,2001
493,UTTAR PRADESH,RAMPUR,1923739,1023775,899964,27.98,1443286.0,NA,NA,NA,288333.0,7.0,879.0,921.0,358,0.02,591351,393597,197754,38.76,48.2,27.89,591351.0,49972.0,172387.0,142336.0,102778.0,90991.0,32679.0,262095.0,591811.0,958879.0,110954.0,544411,457175,87236,1379328,1.Chamar etc.,170475.0,2.Balmiki,26206.0,3.Dhobi,23847.0,1.Muslims,945277,2.Hindus,905062,3.Sikhs,61717,1.Generic Tribes etc.,150,2.Tharu,90,3.Jaunsari,82,1.Rampur (MB),281494.0,2.Tanda (MB),40013.0,3.Bilaspur (MB),35751.0,1092.0,1083.0,1083.0,916.0,442,NA,838.0,154,43,4,456,52,66,506.0,73,767,525,46.2,31.2,22.7,2001
494,UTTAR PRADESH,JYOTIBA PHULE NAGAR,1499068,795228,703840,29.72,1130881.0,NA,NA,NA,227569.0,7.0,885.0,910.0,24,0,592056,398603,193453,49.47,62.57,34.56,592056.0,18356.0,169030.0,160661.0,118818.0,97240.0,27853.0,201772.0,445373.0,755715.0,96208.0,478103,382742,95361,1020965,1.Chamar etc.,224565.0,2.Balmiki,20674.0,3.Dhobi,6655.0,1.Hindus,897785,2.Muslims,590308,3.Sikhs,5578,1.Tharu,17,2.Bhotia,6,3.Generic Tribes etc.,1,1.Amroha (MB),165129.0,2.Hasanpur (MB),53326.0,3.Gajraula (NP),39790.0,940.0,915.0,915.0,723.0,184,NA,672.0,129,51,5,320,13,11,267.0,78,624,508,63.3,27.0,9.7,2001
495,UTTAR PRADESH,MEERUT,2997361,1601578,1395783,24.16,1545378.0,NA,NA,NA,458106.0,7.0,872.0,856.0,236,0.01,1606469,992005,614464,64.79,75.0,53.12,1606469.0,36521.0,346517.0,366095.0,310234.0,387800.0,159151.0,342645.0,827678.0,1630384.0,196654.0,895856,737166,158690,2101505,1.Chamar etc.,443200.0,2.Balmiki,65570.0,3.Khatik,11337.0,1.Hindus,1964504,2.Muslims,975715,3.Sikhs,26434,1.Tharu,150,2.Bhotia,47,3.Generic Tribes etc.,22,1.Meerut (M Corp.),1068772.0,2.Meerut (CB),92944.0,3.Mawana (MB),69191.0,622.0,611.0,611.0,606.0,60,85,555.0,246,96,6,351,34,65,349.0,248,569,147,65.4,28.9,5.7,2001
496,UTTAR PRADESH,BAGHPAT,1163991,630077,533914,13.0,934559.0,NA,NA,NA,168753.0,7.0,847.0,850.0,48,0,615873,399716,216157,64.24,76.99,49.17,615873.0,17377.0,135812.0,136783.0,130501.0,159698.0,35506.0,136056.0,320255.0,609434.0,98246.0,380310,289862,90448,783681,1.Chamar etc.,89732.0,2.Balmiki,27232.0,3.Generic Castes etc.,3829.0,1.Hindus,854718,2.Muslims,287871,3.Jains,17929,1.Generic Tribes etc.,26,2.Tharu,22,3.All Scheduled Tribes,48,1.Baraut (MB),85708.0,2.Khekada (NP),40335.0,3.Baghpat (MB),36384.0,290.0,283.0,283.0,277.0,79,NA,262.0,111,90,6,111,17,26,181.0,114,244,131,51.1,45.7,3.2,2001
497,UTTAR PRADESH,GHAZIABAD,3290586,1769042,1521544,47.47,1474171.0,NA,NA,NA,538009.0,6.0,860.0,854.0,207,0.01,1899735,1168462,731273,69.74,79.84,58.01,1899735.0,46842.0,378697.0,412224.0,362683.0,485991.0,212861.0,375160.0,900196.0,1817207.0,198023.0,938251,799884,138367,2352335,1.Chamar etc.,448862.0,2.Balmiki,72764.0,3.Kori,29887.0,1.Hindus,2461008,2.Muslims,782915,3.Sikhs,21017,1.Tharu,86,2.Bhotia,51,3.Generic Tribes etc.,43,1.Ghaziabad (M Corp.),968256.0,2.Hapur (MB),211983.0,3.Loni (NP),120945.0,522.0,512.0,512.0,513.0,100,NA,476.0,207,61,13,456,30,114,302.0,85,457,184,79.4,16.4,4.2,2001
498,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1202030,652819,549211,35.7,752615.0,NA,NA,NA,204302.0,6.0,841.0,853.0,398,0.03,675669,434749,240920,68.69,81.26,53.7,675669.0,17445.0,142970.0,141557.0,130814.0,158673.0,84210.0,145921.0,326027.0,648789.0,81293.0,363814,308884,54930,838216,1.Chamar etc.,140549.0,2.Balmiki,28069.0,3.Khatik,6529.0,1.Hindus,1028937,2.Muslims,156415,3.Sikhs,6797,1.Tharu,197,2.Generic Tribes etc.,128,3.Bhotia,52,1.Noida (CT),305058.0,2.Dadri (MB),57416.0,3.Jewar (NP),27016.0,392.0,388.0,388.0,360.0,144,NA,326.0,97,68,6,358,14,47,190.0,75,289,160,80.6,13.0,6.5,2001
499,UTTAR PRADESH,BULANDSHAHAR,2913122,1550326,1362796,22.22,2238664.0,NA,NA,NA,456218.0,6.0,879.0,867.0,188,0.01,1408082,936195,471887,59.39,74.31,42.48,1408082.0,65687.0,338698.0,339719.0,295810.0,289415.0,78539.0,362750.0,825503.0,1492318.0,232551.0,1173805,786708,387097,1739317,1.Chamar etc.,436047.0,2.Balmiki,51804.0,3.Khatik,37562.0,1.Hindus,2285976,2.Muslims,613660,3.Sikhs,4598,1.Generic Tribes etc.,188,2.All Scheduled Tribes,52,3.Generic Tribes etc.,52,1.Bulandshahr (MB),176425.0,2.Khurja (MB),98610.0,3.Sikandrabad (MB),69867.0,1126.0,1119.0,1118.0,1054.0,297,NA,989.0,264,157,20,599,34,66,472.0,214,925,384,71.8,19.9,8.3,2001
500,UTTAR PRADESH,ALIGARH,2992286,1607402,1384884,22.08,2127592.0,NA,NA,NA,465488.0,6.0,862.0,885.0,230,0.01,1420604,938492,482112,58.48,71.71,43.03,1420604.0,53528.0,343151.0,320601.0,286958.0,314134.0,101715.0,370294.0,864640.0,1541877.0,215475.0,916298,697481,218817,2075988,1.Chamar etc.,396997.0,2.Khatik,57331.0,3.Balmiki,55414.0,1.Hindus,2438496,2.Muslims,531956,3.Sikhs,8145,1.Generic Tribes etc.,189,2.Bhotia,30,3.Jaunsari,11,1.Aligarh (M Corp.),669087.0,2.Atrauli (MB),43744.0,3.Khair (MB),27667.0,1180.0,1176.0,1176.0,1093.0,335,NA,1027.0,357,141,5,512,20,62,561.0,138,919,600,78.1,9.7,12.2,2001
501,UTTAR PRADESH,HATHRAS,1336031,718930,617101,18.32,1071551.0,NA,NA,NA,208613.0,6.0,858.0,885.0,69,0.01,675483,445192,230291,62.49,76.28,46.31,675483.0,20925.0,168516.0,159226.0,137286.0,150874.0,38630.0,168230.0,385098.0,682047.0,100656.0,391970,295388,96582,944061,1.Chamar etc.,220953.0,2.Dhobi,37195.0,3.Kori,22775.0,1.Hindus,1194514,2.Muslims,134851,3.Sikhs,2083,1.Generic Tribes etc.,68,2.Jaunsari,1,3.All Scheduled Tribes,47,1.Hathras (MB),123244.0,2.Sikandra Rao (MB),37938.0,3.Sadabad (NP),31742.0,656.0,652.0,652.0,570.0,253,NA,513.0,158,69,10,129,13,29,281.0,23,493,310,79.6,7.2,13.2,2001
